
100 1.5692e-08
200 1.6691e-08
300 2.2751e-08
400 2.0391e-08
500 2.1011e-08
600 2.042e-08
700 2.4278e-08
800 1.9691e-08
900 2.4106e-08
1000 1.8891e-08
1100 2.4222e-08
1200 2.3762e-08
1300 1.9967e-08
1400 2.1002e-08
1500 2.828e-08
1600 1.9597e-08
1700 2.1958e-08
1800 2.3345e-08
1900 2.2492e-08
2000 2.0822e-08
2100 2.0334e-08
2200 2.6406e-08
2300 2.9069e-08
2400 2.8453e-08
2500 2.585e-08
2600 2.3391e-08
2700 2.3635e-08
2800 2.1795e-08
2900 3.0181e-08
3000 2.2964e-08
3100 2.2087e-08
3200 2.3438e-08
3300 2.9042e-08
3400 2.3651e-08
3500 2.129e-08
3600 2.6423e-08
3700 2.4539e-08
3800 2.7055e-08
3900 2.3083e-08
4000 2.5947e-08
4100 2.6885e-08
4200 3.1836e-08
4300 3.0759e-08
4400 2.8078e-08
4500 2.4935e-08
4600 2.8201e-08
4700 2.6404e-08
4800 2.7871e-08
4900 2.7822e-08
5000 2.6098e-08
5100 2.4282e-08
5200 2.649e-08
5300 2.8771e-08
5400 2.6864e-08
5500 2.7644e-08
5600 2.9573e-08
5700 2.0847e-08
5800 2.7518e-08
5900 3.2436e-08
6000 2.6672e-08
6100 3.0794e-08
6200 2.6208e-08
6300 2.9878e-08
6400 2.3024e-08
6500 2.742e-08
6600 2.6782e-08
6700 2.5739e-08
6800 2.4479e-08
6900 2.6854e-08
7000 2.6015e-08
7100 2.4839e-08
7200 2.9407e-08
7300 2.6482e-08
7400 2.3813e-08
7500 2.5711e-08
7600 4.3771e-08
7700 3.2699e-08
7800 3.1883e-08
7900 2.731e-08
8000 2.9111e-08
8100 2.2218e-08
8200 3.0448e-08
8300 3.4787e-08
8400 2.8272e-08
8500 2.6973e-08
8600 2.4593e-08
8700 2.9754e-08
8800 3.1537e-08
8900 2.9262e-08
9000 2.8027e-08
9100 2.8236e-08
9200 2.8863e-08
9300 2.9702e-08
9400 2.5122e-08
9500 3.0165e-08
9600 3.4048e-08
9700 2.8842e-08
9800 3.1434e-08
9900 3.4556e-08
10000 2.938e-08
10100 2.9538e-08
10200 3.2727e-08
10300 3.2922e-08
10400 3.0465e-08
10500 3.148e-08
10600 2.7948e-08
10700 3.0518e-08
10800 3.1177e-08
10900 2.8385e-08
11000 3.2333e-08
11100 2.841e-08
11200 2.8325e-08
11300 2.7457e-08
11400 2.937e-08
11500 3.6605e-08
11600 2.7402e-08
11700 3.0499e-08
11800 3.1803e-08
11900 3.1821e-08
12000 3.1592e-08
12100 3.2064e-08
12200 2.9969e-08
12300 3.2613e-08
12400 3.2043e-08
12500 3.361e-08
12600 3.5696e-08
12700 2.9455e-08
12800 2.7437e-08
12900 3.494e-08
13000 2.6467e-08
13100 2.9669e-08
13200 2.5888e-08
13300 2.7271e-08
13400 2.7961e-08
13500 2.8823e-08
13600 3.0825e-08
13700 2.8417e-08
13800 2.7392e-08
13900 3.5098e-08
14000 2.8601e-08
14100 2.9628e-08
14200 3.0846e-08
14300 3.2543e-08
14400 2.983e-08
14500 3.1744e-08
14600 2.9987e-08
14700 2.8331e-08
14800 3.0976e-08
14900 2.937e-08
15000 3.0971e-08
15100 2.7917e-08
15200 2.3434e-08
15300 2.6797e-08
15400 3.1153e-08
15500 2.655e-08
15600 2.8221e-08
15700 3.2646e-08
15800 2.8978e-08
15900 2.9525e-08
16000 3.0854e-08
16100 3.4278e-08
16200 2.8017e-08
16300 2.9745e-08
16400 3.5975e-08
16500 3.6827e-08
16600 3.5947e-08
16700 3.7113e-08
16800 3.7759e-08
16900 3.2519e-08
17000 3.384e-08
17100 3.771e-08
17200 3.9666e-08
17300 3.7452e-08
17400 3.5967e-08
17500 3.7296e-08
17600 3.8623e-08
17700 2.9254e-08
17800 3.5979e-08
17900 4.0432e-08
18000 3.8645e-08
18100 3.6148e-08
18200 3.614e-08
18300 3.7894e-08
18400 3.2838e-08
18500 3.2659e-08
18600 4.061e-08
18700 4.095e-08
18800 3.6481e-08
18900 3.7265e-08
19000 3.5923e-08
19100 3.2446e-08
19200 3.4902e-08
19300 3.3651e-08
19400 4.0541e-08
19500 3.4729e-08
19600 3.9769e-08
19700 4.4503e-08
19800 3.1219e-08
19900 3.5954e-08
20000 3.9269e-08
20100 3.9643e-08
20200 3.4772e-08
20300 4.6003e-08
20400 4.1158e-08
20500 3.8968e-08
20600 3.3548e-08
20700 3.0947e-08
20800 3.8508e-08
20900 3.4646e-08
21000 3.5994e-08
21100 3.3098e-08
21200 3.9582e-08
21300 3.9633e-08
21400 3.8392e-08
21500 2.921e-08
21600 3.8675e-08
21700 3.7677e-08
21800 3.9807e-08
21900 3.5634e-08
22000 2.9976e-08
22100 3.6462e-08
22200 3.8097e-08
22300 3.4616e-08
22400 3.2431e-08
22500 3.8782e-08
22600 3.7793e-08
22700 3.9798e-08
22800 3.5634e-08
22900 3.8985e-08
23000 3.582e-08
23100 3.4383e-08
23200 3.7934e-08
23300 3.9599e-08
23400 3.7724e-08
23500 3.029e-08
23600 3.5791e-08
23700 3.638e-08
23800 3.5578e-08
23900 3.8387e-08
24000 3.4386e-08
24100 3.5701e-08
24200 3.6799e-08
24300 3.475e-08
24400 3.2592e-08
24500 3.5499e-08
24600 3.7726e-08
24700 3.64e-08
24800 3.9795e-08
24900 4.3056e-08
25000 3.883e-08
25100 4.3546e-08
25200 4.5199e-08
25300 4.1718e-08
25400 3.8966e-08
25500 4.3737e-08
25600 4.1128e-08
25700 4.4427e-08
25800 3.6551e-08
25900 4.0061e-08
26000 4.2849e-08
26100 4.2372e-08
26200 3.6802e-08
26300 3.8499e-08
26400 3.7165e-08
26500 4.3467e-08
26600 3.6677e-08
26700 4.0128e-08
26800 3.9768e-08
26900 4.2573e-08
27000 4.445e-08
27100 4.0475e-08
27200 3.5983e-08
27300 3.5928e-08
27400 3.9287e-08
27500 3.6988e-08
27600 3.9535e-08
27700 3.5742e-08
27800 4.1488e-08
27900 6.4058e-08
28000 6.2129e-08
28100 6.0821e-08
28200 5.6048e-08
28300 3.8992e-08
28400 3.7024e-08
28500 3.3321e-08
28600 4.8712e-08
28700 5.1509e-08
28800 5.2145e-08
28900 5.3108e-08
29000 5.0363e-08
29100 5.5461e-08
29200 6.8164e-08
29300 4.9598e-08
29400 3.8046e-08
29500 3.7862e-08
29600 5.092e-08
29700 5.0764e-08
29800 4.5335e-08
29900 4.1941e-08
30000 4.1356e-08
30100 4.4724e-08
30200 4.0135e-08
30300 3.5051e-08
30400 3.2755e-08
30500 3.5365e-08
30600 3.4976e-08
30700 3.5566e-08
30800 3.5918e-08
30900 3.4144e-08
31000 4.4349e-08
31100 3.6088e-08
31200 3.5473e-08
31300 3.5398e-08
31400 3.1989e-08
31500 3.3349e-08
31600 4.1391e-08
31700 3.9824e-08
31800 3.2663e-08
31900 3.2768e-08
32000 3.37e-08
32100 3.5659e-08
32200 3.1891e-08
32300 3.7163e-08
32400 3.2893e-08
32500 3.2826e-08
32600 3.8661e-08
32700 3.6358e-08
32800 3.5215e-08
32900 4.0481e-08
33000 3.4282e-08
33100 3.7999e-08
33200 4.2183e-08
33300 3.447e-08
33400 3.8759e-08
33500 3.6754e-08
33600 3.8697e-08
33700 3.912e-08
33800 3.3485e-08
33900 3.7451e-08
34000 3.8799e-08
34100 4.3425e-08
34200 3.7399e-08
34300 3.6845e-08
34400 3.8265e-08
34500 3.4968e-08
34600 3.9472e-08
34700 3.4881e-08
34800 3.9791e-08
34900 3.8026e-08
35000 3.5419e-08
35100 3.7419e-08
35200 3.5738e-08
35300 3.8194e-08
35400 3.6673e-08
35500 3.5854e-08
35600 4.0796e-08
35700 3.3204e-08
35800 4.2385e-08
35900 3.4101e-08
36000 4.2739e-08
36100 3.6133e-08
36200 3.8728e-08
36300 4.1652e-08
36400 3.764e-08
36500 4.0945e-08
36600 4.5156e-08
36700 3.7613e-08
36800 4.2833e-08
36900 4.4543e-08
37000 4.9717e-08
37100 4.7962e-08
37200 4.8056e-08
37300 4.2706e-08
37400 4.6763e-08
37500 4.1241e-08
37600 3.7952e-08
37700 4.0283e-08
37800 3.5605e-08
37900 3.5374e-08
38000 4.0935e-08
38100 3.2173e-08
38200 3.7174e-08
38300 4.0403e-08
38400 3.5738e-08
38500 3.6586e-08
38600 3.4028e-08
38700 3.9269e-08
38800 3.975e-08
38900 3.7813e-08
39000 3.5131e-08
39100 3.8927e-08
39200 3.6888e-08
39300 3.747e-08
39400 3.6852e-08
39500 4.2654e-08
39600 3.6918e-08
39700 3.6013e-08
39800 3.5241e-08
39900 3.2551e-08
40000 4.05e-08
40100 4.1719e-08
40200 3.9502e-08
40300 3.5141e-08
40400 3.5132e-08
40500 4.1891e-08
40600 3.513e-08
40700 4.0582e-08
40800 3.982e-08
40900 3.196e-08
41000 3.7805e-08
41100 4.3186e-08
41200 3.7677e-08
41300 3.5539e-08
41400 3.9724e-08
41500 4.4086e-08
41600 3.4617e-08
41700 3.7589e-08
41800 4.1177e-08
41900 3.732e-08
42000 3.4168e-08
42100 4.0223e-08
42200 4.3808e-08
42300 3.686e-08
42400 4.0804e-08
42500 4.2516e-08
42600 4.1007e-08
42700 3.8127e-08
42800 3.6973e-08
42900 4.2941e-08
43000 3.7264e-08
43100 4.2669e-08
43200 3.5818e-08
43300 3.643e-08
43400 3.7309e-08
43500 3.7721e-08
43600 3.8155e-08
43700 3.6584e-08
43800 3.3625e-08
43900 3.57e-08
44000 3.6922e-08
44100 3.7489e-08
44200 3.6524e-08
44300 3.2903e-08
44400 4.7184e-08
44500 4.2529e-08
44600 3.385e-08
44700 4.1457e-08
44800 3.6085e-08
44900 3.7403e-08
45000 3.4678e-08
45100 3.3036e-08
45200 3.7741e-08
45300 3.6391e-08
45400 3.9456e-08
45500 3.6701e-08
45600 3.3035e-08
45700 4.1793e-08
45800 3.4839e-08
45900 4.2107e-08
46000 3.6181e-08
46100 3.6099e-08
